Scope,LegoSet,GizmoType,GizmoName,References,Can Be Instanced?,In Complex Gizmo?
Level,Builder_Cop,ComplexGizmo,GRAPPLE_CORK_CMPLX,1,Yes,-
Level,Builder_Cop,ComplexGizmo,WIRE_TAP_CMPLX,2,Yes,-
Level,Builder_Cop,GizSpellIt,GRAPPLE_CORK_BUILDIT,2,Yes (via complex-gizmo),GRAPPLE_CORK_CMPLX
Level,Builder_Cop,GizObstacle,DETECTIVE_CUPBOARD_ANIM,0,Yes (via complex-gizmo),DETECTIVE_CUPBOARD_CMPLX
Level,Builder_Cop,GizObstacle,DETECTIVE_DRAWER_ANIM,0,Yes (via complex-gizmo),DETECTIVE_DRAWER_CMPLX
Level,Builder_Cop,GizObstacle,DETECTIVE_TRAPDOOR_OB,0,Yes,-
Level,Builder_Cop,GizObstacle,WIRE_TAP_FADEOUT,2,-,WIRE_TAP_CMPLX
Level,Builder_Cop,GizObstacle,WIRE_TAP_FADEIN,2,-,WIRE_TAP_CMPLX
Level,Builder_Cop,GizObstacle,WIRE_TAP_DEVICE,2,-,WIRE_TAP_CMPLX
Level,Builder_Cop,GizObstacle,GRAPPLE_CORK_OB,1,-,GRAPPLE_CORK_CMPLX
Level,Builder_Cop,GizObstacle,DETECTIVE_GRAPPLE_CORK_POINT_OB,0,-,-
Level,Builder_Cop,GizObstacle,DETECTIVE_CUPBOARD_ANIM_FAUX,0,-,DETECTIVE_CUPBOARD_FAUX
Level,Builder_Cop,GizObstacle,GRAPPLE_CORK_POINT_DYN,1,-,GRAPPLE_CORK_CMPLX
Level,Builder_Cop,GizObstacle,DETECTIVE_SHED_DOOR_ANIM,0,-,DETECTIVE_SHED_DOOR_CMPLX
Level,Builder_Cop,GizObstacle,Detective_IceBox_OB,0,-,Detective_IceBox_CMPLX
Level,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL,0,-,DETECTIVE_DRAWER_CMPLX
Level,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL1,0,-,DETECTIVE_CUPBOARD_CMPLX
Level,Builder_Cop,GizObstacle,iGrapple_Pull_Point,1,-,GRAPPLE_CORK_CMPLX
Level,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL2,0,-,DETECTIVE_SHED_DOOR_CMPLX
Level,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL3,0,-,Detective_IceBox_CMPLX
Level,Builder_Cop,GizObstacle,iDETECTIVE_CMPLX_REVEAL4,0,-,Detective_Seagull_CMPLX
Level,Builder_Cop,Blowup,DETECTIVE_DRAWER_BL,0,-,DETECTIVE_DRAWER_CMPLX
Level,Builder_Cop,Blowup,DETECTIVE_CUPBOARD_BL,0,-,DETECTIVE_CUPBOARD_CMPLX
Level,Builder_Cop,Blowup,DETECTIVE_TRAPDOOR_SUCCESS_BL,0,-,-
Level,Builder_Cop,Blowup,GRAPPLE_CORK_BL,1,-,GRAPPLE_CORK_CMPLX
Level,Builder_Cop,Blowup,Detective_IceBox_BL,0,-,Detective_IceBox_CMPLX
Level,Builder_Cop,GizSpellIt,DUMPER_TEST_BLDIT,0,-,-
Level,Builder_Cop,GizSwitch,WIRE_TAP_SW,2,-,WIRE_TAP_CMPLX
Level,Builder_Cop,GizSwitch,DETECTIVE_CUPBOARD_SW,0,-,DETECTIVE_CUPBOARD_CMPLX
Level,Builder_Cop,GizSwitch,DETECTIVE_DRAWER_SW,0,-,DETECTIVE_DRAWER_CMPLX
Level,Builder_Cop,GizSwitch,DETECTIVE_CUPBOARD_FAUX_SW,0,-,DETECTIVE_CUPBOARD_FAUX
Level,Builder_Cop,GizSwitch,DETECTIVE_SHED_DOOR_SW,0,-,DETECTIVE_SHED_DOOR_CMPLX
Level,Builder_Cop,GizSwitch,Detective_IceBox_SW,0,-,Detective_IceBox_CMPLX
Level,Builder_Cop,GizSwitch,Detective_Seagull_SW,0,-,Detective_Seagull_CMPLX
SET INSTANCABLE USAGE:,'Builder_Cop',3/13 gizmos,(23.1 percent)
SET TOTAL USAGE:,'Builder_Cop',11/41 gizmos,(26.8 percent)

Level,Builder_Astronaut,ComplexGizmo,Astro_Flag_Conquer,0,Yes,-
Level,Builder_Astronaut,ComplexGizmo,ASTRO_SATELLITE_BLD_CMPLX,2,Yes,-
Level,Builder_Astronaut,ComplexGizmo,Teleport_Pad_CMPLX,2,Yes,-
Level,Builder_Astronaut,ComplexGizmo,ASTRO_TELEPORT_IN_CMPLX,0,Yes,-
Level,Builder_Astronaut,ComplexGizmo,ASTRO_BEAMDOWN_CMPLX,4,Yes,-
Level,Builder_Astronaut,ComplexGizmo,ASTRO_SATELLITE_CMPLX,0,Yes,-
Level,Builder_Astronaut,GizSpellIt,Teleporter_BI,0,Yes (via complex-gizmo),Teleport_Pad_BI_CMPLX
Level,Builder_Astronaut,GizSpellIt,ASTRO_CRATE_BUILDIT,2,Yes (via complex-gizmo),ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,TeleportIn,0,Yes,-
Level,Builder_Astronaut,GizObstacle,TeleportOut,0,Yes,-
Level,Builder_Astronaut,GizObstacle,Teleport_Pad_ON,2,Yes (via complex-gizmo),Teleport_Pad_CMPLX
Level,Builder_Astronaut,GizObstacle,Teleport_Pad_OFF,2,Yes (via complex-gizmo),Teleport_Pad_CMPLX
Level,Builder_Astronaut,GizObstacle,Rezzer,0,Yes,-
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_G_OFF,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_G_ON,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_R_OFF,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_R_ON,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_R_ON,0,Yes (via complex-gizmo),ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,TELEPORT_BEAMIN_OB,0,Yes (via complex-gizmo),ASTRO_TELEPORT_IN_CMPLX
Level,Builder_Astronaut,GizObstacle,TELEPORT_BEAMOUT_OB,0,Yes,-
Level,Builder_Astronaut,GizObstacle,Veh_Lift_Small,0,Yes,-
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_VACUUM_ANIM,0,Yes (via complex-gizmo),ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,PAD_SCIFI_LG_RD_OB,1,Yes,-
Level,Builder_Astronaut,GizObstacle,PAD_SCIFI_SM_RD_OB,1,Yes,-
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_OPEN_ANIM,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_LOOP_ANIM,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_STATIC,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_ANIM,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_LOOP_BLD,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_STATIC,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_SIGNAL_BLD_VFX,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_BEAMDOWN_OB,4,-,ASTRO_BEAMDOWN_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BLD_VACUUM_ANIM,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_LOOP_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_OFF_OB,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_ON_OB,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_NULL_OB,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,TELEPORT_EFFECT_IDLE_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_FADE_IN_OB,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_FADE_OUT_OB,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_VENTING_ANIM,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_R_OFF,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_G_ON,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_TELEPORT_G_OFF,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_R_ON,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_R_OFF,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_G_ON,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_BI_G_OFF,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,ASTRO_CRATE_SIGNAL_VFX,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizObstacle,Teleport_Pad_BI_ON,0,-,Teleport_Pad_BI_CMPLX
Level,Builder_Astronaut,GizObstacle,Teleport_Pad_BI_OFF,0,-,Teleport_Pad_BI_CMPLX
Level,Builder_Astronaut,GizObstacle,Astro_Flag_Anim,0,-,Astro_Flag_Conquer
Level,Builder_Astronaut,GizObstacle,Astro_Flag_Final,0,-,Astro_Flag_Conquer
Level,Builder_Astronaut,GizObstacle,Astro_Flag_Base,0,-,Astro_Flag_Conquer
Level,Builder_Astronaut,GizObstacle,iTELEPORT_BEAMOUT_OB,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,GizObstacle,iTELEPORT_BEAMOUT_OB1,0,-,-
Level,Builder_Astronaut,GizObstacle,iCAMERA_SHAKE_NULL,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizObstacle,iCAMERA_SHAKE_NULL2,0,-,-
Level,Builder_Astronaut,Blowup,ASTRO_TELEPORT_BL,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,Blowup,Beam_Effect,0,-,-
Level,Builder_Astronaut,ComplexGizmo,Teleport_Pad_CMPLX1,0,-,-
Level,Builder_Astronaut,Tube,tube,0,-,-
Level,Builder_Astronaut,GizSwitch,Astro_Flag_Plant,0,-,Astro_Flag_Conquer
Level,Builder_Astronaut,GizPuzzle,ASTRO_CRATE_PZL,0,-,ASTRO_SATELLITE_CMPLX
Level,Builder_Astronaut,GizPuzzle,ASTRO_CRATE_BLD_PZL,2,-,ASTRO_SATELLITE_BLD_CMPLX
Level,Builder_Astronaut,GizPuzzle,ASTRO_TELEPORT_PZL,0,-,ASTRO_TELEPORT_CMPLX
Level,Builder_Astronaut,Teleport,Teleport_Pad_SA,2,-,Teleport_Pad_CMPLX
Level,Builder_Astronaut,Teleport,Teleport_Pad_BI_SA,0,-,Teleport_Pad_BI_CMPLX
SET INSTANCABLE USAGE:,'Builder_Astronaut',8/24 gizmos,(33.3 percent)
SET TOTAL USAGE:,'Builder_Astronaut',21/69 gizmos,(30.4 percent)

Level,Builder_Fireman,ComplexGizmo,Axe_Cell_Door,0,Yes,-
Level,Builder_Fireman,ComplexGizmo,BBQ_Fire_CMPLX,0,Yes,-
Level,Builder_Fireman,ComplexGizmo,Fire_4x4_Triggered,0,Yes,-
Level,Builder_Fireman,ComplexGizmo,MEGAFIRE_LRG_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,MEGAFIRE_MED_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,MEGAFIRE_SML_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_BRAZIER_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_2X4_SMOKELESS_CMPLX,0,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_2X4_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_BARREL_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_4X4_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_1X1_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,FIRE_6X6_CMPLX,3,Yes,-
Level,Builder_Fireman,ComplexGizmo,AXE_Window_CMPLX,1,Yes,-
Level,Builder_Fireman,ComplexGizmo,AXE_Door_CMPLX,1,Yes,-
Level,Builder_Fireman,Blowup,FIRE_4X4_SMOKE_BL,1,Yes (via complex-gizmo),FIRE_4X4_CMPLX
Level,Builder_Fireman,GizObstacle,BBQ_Fire_NoFire,0,Yes,-
Level,Builder_Fireman,GizObstacle,4x4_Base_Dummy,0,Yes,-
Level,Builder_Fireman,GizObstacle,TEMPLEFIRE,0,Yes,-
Level,Builder_Fireman,GizObstacle,FIRE_BARREL_FLAMES_ANIM,1,Yes (via complex-gizmo),FIRE_BARREL_CMPLX
Level,Builder_Fireman,GIZSIMPLEPROPOBJECT,Fire_Barrel_Temp,0,Yes,-
Level,Builder_Fireman,GizObstacle,AXE_DOOR_ANIM,1,-,AXE_Door_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_DOOR_DYNO,1,-,AXE_Door_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_DOOR_STATIC,1,-,AXE_Door_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_DOOR_OPEN,1,-,AXE_Door_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_WINDOW_ANIM,1,-,AXE_Window_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_WINDOW_DYN_OB,1,-,AXE_Window_CMPLX
Level,Builder_Fireman,GizObstacle,AXE_WINDOW_OPEN,1,-,AXE_Window_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_6X6_ANIM,3,-,FIRE_6X6_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_6X6_OB,3,-,FIRE_6X6_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X1_FLAME_ANIM,1,-,FIRE_1X1_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X1_FLAME_OB,1,-,FIRE_1X1_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_4X4_ANIM,1,-,FIRE_4X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_4X4_OB,1,-,FIRE_4X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_6X6_DIE,3,-,FIRE_6X6_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X1_DIE,1,-,FIRE_1X1_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_4X4_DIE,1,-,FIRE_4X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_BARREL_OB,1,-,FIRE_BARREL_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_BARREL_DIE_ANIM,1,-,FIRE_BARREL_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_ANIM,1,-,FIRE_2X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_OB,1,-,FIRE_2X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_DIE,1,-,FIRE_2X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_2X4_SMOKE_OB,1,-,FIRE_2X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_BRAZIER_ANIM,1,-,FIRE_BRAZIER_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_BRAZIER_OB,1,-,FIRE_BRAZIER_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_BRAZIER_DIE,1,-,FIRE_BRAZIER_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_SML_OB,1,-,MEGAFIRE_SML_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_SML_ANIM,1,-,MEGAFIRE_SML_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_SML_DIE,1,-,MEGAFIRE_SML_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_MED_ANIM,1,-,MEGAFIRE_MED_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_MED_OB,1,-,MEGAFIRE_MED_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_MED_DIE,1,-,MEGAFIRE_MED_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_ANIM,1,-,MEGAFIRE_LRG_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_OB,1,-,MEGAFIRE_LRG_CMPLX
Level,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_DIE,1,-,MEGAFIRE_LRG_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X4_OB,0,-,FIRE_1X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X4_ANIM,0,-,FIRE_1X4_CMPLX
Level,Builder_Fireman,GizObstacle,FIRE_1X4_DIE,0,-,FIRE_1X4_CMPLX
Level,Builder_Fireman,GizObstacle,BBQ_Flames_Anim,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,GizObstacle,Fire_Start_4x4,0,-,Fire_4x4_Triggered
Level,Builder_Fireman,GizObstacle,Fire_Loop_4x4,0,-,Fire_4x4_Triggered
Level,Builder_Fireman,GizObstacle,Fire_DieDown_4x4,0,-,Fire_4x4_Triggered
Level,Builder_Fireman,GizObstacle,BBQ_Flames_DIE,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,GizObstacle,Axe_Cell_Static,0,-,Axe_Cell_Door
Level,Builder_Fireman,GizObstacle,Axe_Cell_Anim,0,-,Axe_Cell_Door
Level,Builder_Fireman,GizObstacle,Axe_Cell_Open,0,-,Axe_Cell_Door
Level,Builder_Fireman,GizObstacle,Axe_Cell_Dyno,0,-,Axe_Cell_Door
Level,Builder_Fireman,Blowup,FIRE_6X6_SMOKE_BL,3,-,FIRE_6X6_CMPLX
Level,Builder_Fireman,Blowup,FIRE_1X1_SMOKE_BL,1,-,FIRE_1X1_CMPLX
Level,Builder_Fireman,Blowup,FIRE_BARREL_SMOKE_BL,1,-,FIRE_BARREL_CMPLX
Level,Builder_Fireman,Blowup,FIRE_2X4_FLAME_BL,1,-,FIRE_2X4_CMPLX
Level,Builder_Fireman,Blowup,FIRE_BRAZIER_BL,1,-,FIRE_BRAZIER_CMPLX
Level,Builder_Fireman,Blowup,MEGAFIRE_SML_BL,1,-,MEGAFIRE_SML_CMPLX
Level,Builder_Fireman,Blowup,MEGAFIRE_MED_BL,1,-,MEGAFIRE_MED_CMPLX
Level,Builder_Fireman,Blowup,MEGAFIRE_LRG_BL,1,-,MEGAFIRE_LRG_CMPLX
Level,Builder_Fireman,Blowup,FIRE_1X4_BL,0,-,FIRE_1X4_CMPLX
Level,Builder_Fireman,Blowup,BBQ_HIT_BL,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,Blowup,BBQ_Embers_Flames_1_BL,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,Blowup,BBQ_Dying_Flames_BL,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,Blowup,BBQ_Smoke_BL,0,-,BBQ_Fire_CMPLX
Level,Builder_Fireman,Blowup,iFIRE_4X4_SMOKE_BL,0,-,Fire_4x4_Triggered
Level,Builder_Fireman,GizSwitch,AXE_DOOR_SWITCH,1,-,AXE_Door_CMPLX
Level,Builder_Fireman,GizSwitch,AXE_WINDOW_SW,1,-,AXE_Window_CMPLX
Level,Builder_Fireman,GizSwitch,Axe_Cell_Switch,0,-,Axe_Cell_Door
SET INSTANCABLE USAGE:,'Builder_Fireman',13/21 gizmos,(61.9 percent)
SET TOTAL USAGE:,'Builder_Fireman',57/84 gizmos,(67.9 percent)

Level,Builder_Worker,ComplexGizmo,Drill_Pave_Cover_CMPLX,0,Yes,-
Level,Builder_Worker,ComplexGizmo,FUSE_BOX_CMPLX1,1,Yes,-
Level,Builder_Worker,ComplexGizmo,DRILL_OPEN_CMPLX,1,Yes,-
Level,Builder_Worker,ComplexGizmo,COFFEE_BREW_CMPLX1,1,Yes,-
Level,Builder_Worker,ComplexGizmo,DRILL_WATER_CMPLX,1,Yes,-
Level,Builder_Worker,ComplexGizmo,DRILL_PRIZE_CMPLX,1,Yes,-
Level,Builder_Worker,GizObstacle,FUSE_BOX_FIX_ANIM,1,-,FUSE_BOX_CMPLX1
Level,Builder_Worker,GizObstacle,FUSE_BOX_IDLE_ANIM,1,-,FUSE_BOX_CMPLX1
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_OUTRO_ANIM,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_IDLE_OPTM,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_FINISH_OPTM,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_DYNO,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATER_OUTRO_ANIM,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATER_IDLE_OPTM,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATER_FINISH_OPTM,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATER_DYNO,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,COFFEE_MUG_OB,1,-,COFFEE_BREW_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_OPEN_DYNO,1,-,DRILL_OPEN_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_OPEN_FINISH_OPTM,1,-,DRILL_OPEN_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_OPEN_OUTRO_ANIM,1,-,DRILL_OPEN_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_OPEN_IDLE_OPTM,1,-,DRILL_OPEN_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_LOOP_ANIM,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_PRIZE_RESET_OB,0,-,-
Level,Builder_Worker,GizObstacle,DRILL_OPEN_COLMESH_OB,2,-,DRILL_OPEN_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATERPUDL_GROW,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATERPUDL_LOOP,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,DRILL_WATERPUDL_FADEOUT,0,-,-
Level,Builder_Worker,GizObstacle,FUSEBOX_NULL_OB,1,-,FUSE_BOX_CMPLX1
Level,Builder_Worker,GizObstacle,DRILL_WATER_SFX_OB,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizObstacle,Drill_Pave_ANIM,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,GizObstacle,iATM_Sml_Coil,1,-,FUSE_BOX_CMPLX1
Level,Builder_Worker,Blowup,Drill_Pave_22_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_21_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_28_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_20_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_19_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_13_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_18_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_17_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_16_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_15_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_14_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_11_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_12_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_10_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_8_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_9_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_23_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_5_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_2_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_1_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_3_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_4_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_7_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_25_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_6_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_27_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_26_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,Drill_Pave_24_BL,0,-,Drill_Pave_Cover_CMPLX
Level,Builder_Worker,Blowup,blowup,0,-,-
Level,Builder_Worker,Tube,DRILL_WATER_TB,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,Tube,tube,0,-,-
Level,Builder_Worker,Tube,tube1,0,-,-
Level,Builder_Worker,GizSwitch,FUSE_BOX_SW,1,-,FUSE_BOX_CMPLX1
Level,Builder_Worker,GizSwitch,DRILL_PRIZE_SW,1,-,DRILL_PRIZE_CMPLX
Level,Builder_Worker,GizSwitch,DRILL_WATER_SW,1,-,DRILL_WATER_CMPLX
Level,Builder_Worker,GizSwitch,COFFE_SW,1,-,COFFEE_BREW_CMPLX
Level,Builder_Worker,GizSwitch,DRILL_OPEN_SW,1,-,DRILL_OPEN_CMPLX
